KBBK | 297 | C1 | FM | 107.3 MHz | LIC | LINCOLN | NE | US | BMLH-20011030AAN | - | 35063 | 100. kW | 168.m | NRG LICENSE SUB, LLC | 
KNPQ | 297 | C3 | FM | 107.3 MHz | LIC | HERSHEY | NE | US | BLH-20080229AAZ | - | 164169 | 25. kW | 69.m | EAGLE COMMUNICATIONS, INC. | 
KNEZ | 297 | C | FM | 107.3 MHz | LIC | FERNLEY | NV | US | BLH-20120831AAL | - | 166018 | 100. kW | 600.m | LAZER LICENSES, LLC | 
KNEZ | 297 | C | FM | 107.3 MHz | LIC | HAZEN | NV | US | BLH-20170815AAB | - | 166018 | 100. kW | 600.m | LAZER LICENSES, LLC | 
KNEZ-FM1 | 297 | D | FB | 107.3 MHz | LIC | RENO | NV | US | BLFTB-20121019AAI | - | 180965 | 17.5 kW | 0.m | LAZER LICENSES, LLC | 
K297BC | 297 | D | FX | 107.3 MHz | LIC | CARLIN, ETC. | NV | US | BLFT-20110422AAM | - | 19392 | 0.014 kW | 557.7m | ELKO BROADCASTING COMPANY | 
W297BS | 297 | D | FX | 107.3 MHz | LIC | LACONIA | NH | US | BLFT-20160314ADB | - | 83636 | 0.17 kW | 0.m | WBIN MEDIA CO., INC. | 
W297BS | 297 | D | FX | 107.3 MHz | CP | LACONIA | NH | US | BPFT-20170410ACB | - | 83636 | 0.25 kW | 0.m | WBIN MEDIA CO., INC. | 
WPUR | 297 | B1 | FM | 107.3 MHz | LIC | ATLANTIC CITY | NJ | US | BLH-20080505ACF | - | 54894 | 25. kW | 94.m | TOWNSQUARE MEDIA ATLANTIC CITY LICENSE, LLC | 
KCZY | 297 | A | FM | 107.3 MHz | LIC | CROWNPOINT | NM | US | BLH-20151013AGL | - | 190714 | 6. kW | 50.m | NAVAJO TECHNICAL UNIVERSITY | 
K297AE | 297 | D | FX | 107.3 MHz | LIC | RUIDOSO | NM | US | BLFT-19951026TB | - | 20636 | 0.009 kW | 861.m | FAMILY LIFE BROADCASTING SYSTEM | 
WNBL | 297 | A | FM | 107.3 MHz | LIC | SOUTH BRISTOL TOWNSH | NY | US | BLH-20020117AAL | - | 27580 | 0.65 kW | 303.m | CITICASTERS LICENSES, INC., AS DEBTOR IN POSSESSION | 
WRWD-FM | 297 | A | FM | 107.3 MHz | LIC | HIGHLAND | NY | US | BMLH-20060802ALN | - | 70719 | 0.33 kW | 295.m | AMFM RADIO LICENSES, L.L.C., AS DEBTOR IN POSSESSION | 
WKVU | 297 | B | FM | 107.3 MHz | LIC | UTICA | NY | US | BMLED-20070817AAG | - | 54549 | 50. kW | 152.m | EDUCATIONAL MEDIA FOUNDATION | 
WMUD-LP | 297 | L1 | FL | 107.3 MHz | LIC | MORIAH | NY | US | BLL-20151215AEK | - | 132393 | 0.1 kW | 5.8m | CHAMPLAIN MUSIC APPRECIATION SOCIETY, INC. | 
WCAA-LP | 297 | L1 | FL | 107.3 MHz | LIC | ALBANY | NY | US | BLL-20170221AAJ | - | 195623 | 0.1 kW | -50.7m | GRAND STREET COMMUNITY ARTS, INC. | 
WCAA-LP | 297 | L1 | FL | 107.3 MHz | CP | ALBANY | NY | US | BPL-20170718AEO | - | 195623 | 0.08 kW | 34.m | GRAND STREET COMMUNITY ARTS, INC. | 
W297AB | 297 | D | FX | 107.3 MHz | LIC | WILLIAMSVILLE | NY | US | BLFT-20060307BTY | - | 9253 | 0.055 kW | 58.3m | ENTERCOM BUFFALO LICENSE, LLC | 
W297BK | 297 | D | FX | 107.3 MHz | LIC | ATTICA | NY | US | BLFT-20160805ABP | - | 151657 | 0.25 kW | 0.m | CALVARY CHAPEL OF THE FINGER LAKES, INC. | 
W297BM | 297 | D | FX | 107.3 MHz | LIC | STONY BROOK | NY | US | BLFT-20170105AAE | - | 143586 | 0.006 kW | 0.m | STATE UNIVERSITY OF NEW YORK | 
W297AB | 297 | D | FX | 107.3 MHz | CP | BUFFALO | NY | US | BPFT-20180525AAF | - | 9253 | 0.073 kW | 0.m | ENTERCOM BUFFALO LICENSE, LLC | 
WVRA | 297 | A | FM | 107.3 MHz | LIC | ENFIELD | NC | US | BMLED-20120110AAE | - | 164202 | 4.1 kW | 85.m | LIBERTY UNIVERSITY, INC. | 
WKFV | 297 | C3 | FM | 107.3 MHz | LIC | CLINTON | NC | US | BMLED-20171018AAT | - | 11066 | 9.2 kW | 163.m | EDUCATIONAL MEDIA FOUNDATION | 
W297CX | 297 | D | FX | 107.3 MHz | LIC | VALDESE | NC | US | BLFT-20130426ABN | - | 148136 | 0.25 kW | 310.9m | RADIO TRAINING NETWORK, INC. | 
W297CJ | 297 | D | FX | 107.3 MHz | CP | EDENTON | NC | US | BNPFT-20171213AAY | - | 201617 | 0.25 kW | 0.m | LAWRENCE F. LOESCH & MARGARET A. LOESCH | 
W297CI | 297 | D | FX | 107.3 MHz | CP | ASHEVILLE | NC | US | BNPFT-20171219ADZ | - | 201713 | 0.099 kW | 0.m | INTERNATIONAL BAPTIST OUTREACH MISSION, INC. | 
W297CM | 297 | D | FX | 107.3 MHz | CP | SPARTA | NC | US | BNPFT-20180314AAV | - | 199982 | 0.25 kW | 0.m | GOSPEL BROADCASTING, INC | 
W297CE | 297 | D | FX | 107.3 MHz | LIC | ALBEMARLE | NC | US | BLFT-20180503AAS | - | 200898 | 0.25 kW | 0.m | STANLY COMMUNICATIONS, INC. | 
K297BW | 297 | D | FX | 107.3 MHz | LIC | FARGO | ND | US | BLFT-20171027AAJ | - | 142367 | 0.25 kW | 0.m | MIDWEST COMMUNICATIONS, INC. | 
K297BX | 297 | D | FX | 107.3 MHz | CP | LISBON | ND | US | BNPFT-20171204AAF | - | 200079 | 0.25 kW | 0.m | I3G RADIO, LLC | 
WJUC | 297 | A | FM | 107.3 MHz | LIC | SWANTON | OH | US | BLH-19970314KA | 88-432 | 71442 | 3. kW | 100.m | FLEMING STREET COMMUNICATIONS, INC. | 
WNWV | 297 | B | FM | 107.3 MHz | LIC | ELYRIA | OH | US | BLH-20041102AEC | - | 19462 | 20. kW | 238.m | RUBBER CITY RADIO GROUP, INC. | 
WCWT-FM | 297 | D | FM | 107.3 MHz | LIC | CENTERVILLE | OH | US | BLED-20091023AAV | - | 9780 | 0.023 kW | 58.m | CENTERVILLE CITY BOARD OF EDUCATION | 
WYBZ | 297 | A | FM | 107.3 MHz | LIC | CROOKSVILLE | OH | US | BLH-20161220AAF | - | 74317 | 3.6 kW | 101.3m | Y BRIDGE BROADCASTING, INC. | 
W297BP | 297 | D | FX | 107.3 MHz | LIC | BELLEFONTAINE | OH | US | BLFT-20150715AAL | - | 148364 | 0.25 kW | 0.m | V-TECK COMMUNICATIONS, INC. | 
W297CQ | 297 | D | FX | 107.3 MHz | CP | SPRINGFIELD | OH | US | BNPFT-20180509AAP | - | 202758 | 0.08 kW | 0.m | ALPHA MEDIA LICENSEE LLC | 
KOMS | 297 | C | FM | 107.3 MHz | LIC | POTEAU | OK | US | BLH-20090630ACU | - | 37086 | 100. kW | 576.9m | CUMULUS LICENSING LLC | 
KVRW | 297 | C2 | FM | 107.3 MHz | LIC | LAWTON | OK | US | BLH-20100624AMO | - | 2894 | 26. kW | 178.m | TOWNSQUARE MEDIA LAWTON LICENSE, LLC | 
KLSI | 297 | C2 | FM | 107.3 MHz | LIC | MOORELAND | OK | US | BLH-20140407ABV | - | 183350 | 30. kW | 193.m | CLASSIC COMMUNICATIONS, INC. | 
K297AQ | 297 | D | FX | 107.3 MHz | LIC | BIXBY | OK | US | BLFT-20060714ACN | - | 157891 | 0.095 kW | 89.1m | OKLAHOMA STATE UNIVERSITY | 
K297AZ | 297 | D | FX | 107.3 MHz | LIC | STILLWATER | OK | US | BLFT-20091112AFQ | - | 10075 | 0.2 kW | 87.m | THE LOVE STATION, INC. | 
K297BB | 297 | D | FX | 107.3 MHz | LIC | EDMOND | OK | US | BLFT-20110912AIE | - | 156917 | 0.028 kW | 260.7m | RUSSELL MINISTRIES, INC | 
K297BB | 297 | D | FX | 107.3 MHz | CP | EDMOND | OK | US | BPFT-20180914AAI | - | 156917 | 0.19 kW | 0.m | RUSSELL MINISTRIES, INC | 
KOOS | 297 | C1 | FM | 107.3 MHz | LIC | NORTH BEND | OR | US | BLH-19901026KB | - | 5210 | 51. kW | 211.m | BICOASTAL MEDIA LICENSES III, LLC | 
KNCP-LP | 297 | L1 | FL | 107.3 MHz | LIC | LAPINE | OR | US | BLL-20150223AAI | - | 193645 | 0.018 kW | 69.8m | LAPINE FRONTIER DAYS ASSOCIATION | 
K297AJ | 297 | D | FX | 107.3 MHz | LIC | COBURG | OR | US | BLFT-20170621AAO | - | 156460 | 0.135 kW | 0.m | EDUCATIONAL MEDIA FOUNDATION | 
WEGH | 297 | A | FM | 107.3 MHz | LIC | NORTHUMBERLAND | PA | US | BLH-19940805KC | - | 63893 | 0.9 kW | 257.m | SUNBURY BROADCASTING CORPORATION | 
WCOH-FM | 297 | B | FM | 107.3 MHz | LIC | DU BOIS | PA | US | BLED-20150715AAV | - | 17613 | 18.5 kW | 247.m | FAMILY LIFE MINISTRIES, INC. | 
WHMN-LP | 297 | L1 | FL | 107.3 MHz | LIC | PLYMOUTH | PA | US | BLL-20061219ACN | - | 135235 | 0.01 kW | 95.m | ABUNDANT LIFE MINISTRY | 
WXED-LP | 297 | L1 | FL | 107.3 MHz | LIC | ELLWOOD CITY | PA | US | BLL-20151207AKX | - | 192769 | 0.05 kW | -24.8m | DAYSPRING HARVEST MINISTRIES | 
W297AF | 297 | D | FX | 107.3 MHz | LIC | SCRANTON | PA | US | BLFT-20020715ABC | - | 87498 | 0.25 kW | -70.m | THE SCRANTON TIMES, L.P. | 
W297AD | 297 | D | FX | 107.3 MHz | LIC | PHILADELPHIA | PA | US | BLFT-20080616AAO | - | 7929 | 0.02 kW | 43.7m | BUX-MONT EDUCATIONAL RADIO ASSOCIATION | 
W297BG | 297 | D | FX | 107.3 MHz | LIC | ULSTER | PA | US | BLFT-20110321AAG | - | 140305 | 0.235 kW | 143.1m | SOUTHERN BELLE, LLC | 
W297AV | 297 | D | FX | 107.3 MHz | LIC | HAZLETON | PA | US | BLFT-20110330ACE | - | 141258 | 0.028 kW | 66.m | THE SCRANTON TIMES, L.P. | 
W297CL | 297 | D | FX | 107.3 MHz | CP | LEVITTOWN | PA | US | BNPFT-20171220ABM | - | 201592 | 0.15 kW | 0.m | PROGRESSIVE BROADCASTING CO., INC. | 
W297CO | 297 | D | FX | 107.3 MHz | CP | CARLISLE | PA | US | BNPFT-20180327ABW | - | 200351 | 0.25 kW | 0.m | WIOO, INC. | 
W297BU | 297 | D | FX | 107.3 MHz | LIC | WILKINSBURG | PA | US | BLFT-20180829AAX | - | 157117 | 0.25 kW | 0.m | RADIO POWER INC. | 
WCMN-FM | 297 | B | FM | 107.3 MHz | LIC | ARECIBO | PR | US | BLH-19890712KD | - | 8790 | 50. kW | 313.m | CARIBBEAN BROADCASTING CORP. | 
WCMN-FM3 | 297 | D | FB | 107.3 MHz | LIC | PONCE | PR | US | BLFTB-20090610AAR | - | 164316 | 10. kW | 0.m | CARIBBEAN BROADCASTING CORP. | 
WCMN-FM6 | 297 | D | FB | 107.3 MHz | LIC | MAYAGUEZ | PR | US | BLFTB-20110711AAZ | - | 185193 | 8.9 kW | 0.m | CARIBBEAN BROADCASTING CORP. | 
WJMZ-FM | 297 | C0 | FM | 107.3 MHz | LIC | ANDERSON | SC | US | BMLH-20010628AAA | - | 1303 | 100. kW | 308.m | SM-WJMZ, LLC | 
WMGL | 297 | C3 | FM | 107.3 MHz | LIC | RAVENEL | SC | US | BLH-20071220ABN | - | 61592 | 16.5 kW | 125.m | RADIO LICENSE HOLDING CBC, LLC | 
WVSZ | 297 | A | FM | 107.3 MHz | LIC | CHESTERFIELD | SC | US | BMLH-20080304AAI | - | 14911 | 4.5 kW | 100.m | OUR THREE SONS BROADCASTING, LLP | 
KQRN | 297 | C1 | FM | 107.3 MHz | LIC | MITCHELL | SD | US | BLH-19790731AF | - | 35503 | 100. kW | 110.m | NEDVED MEDIA, LLC | 
WTRZ | 297 | A | FM | 107.3 MHz | LIC | SPENCER | TN | US | BLH-19930816KC | - | 17759 | 2. kW | 155.m | PEG BROADCASTING , LLC | 
WLNB-LP | 297 | L1 | FL | 107.3 MHz | LIC | ATHENS | TN | US | BLL-20141009AAN | - | 191887 | 0.027 kW | 56.4m | M.L. NEWBERRY EDUCATIONAL FOUNDATION INC. | 
WLNB-LP | 297 | L1 | FL | 107.3 MHz | CP | ATHENS | TN | US | BPL-20170809ABI | - | 191887 | 0.034 kW | 51.m | M.L. NEWBERRY EDUCATIONAL FOUNDATION INC. | 
WZNO-LP | 297 | L1 | FL | 107.3 MHz | LIC | CLEVELAND | TN | US | BLL-20171213ABB | - | 197516 | 0.1 kW | 29.m | DWELLING PLACE CHURCH, INC. | 
W297BX | 297 | D | FX | 107.3 MHz | LIC | CHATTANOOGA | TN | US | BLFT-20161024ACD | - | 141682 | 0.099 kW | 0.m | CLEAR MEDIA, LLC | 
W297AX | 297 | D | FX | 107.3 MHz | LIC | KNOXVILLE | TN | US | BLFT-20180412AAJ | - | 17782 | 0.25 kW | 0.m | MIDWEST COMMUNICATIONS, INC. | 
KISX | 297 | C2 | FM | 107.3 MHz | LIC | WHITEHOUSE | TX | US | BLH-19890308KA | - | 72661 | 50. kW | 148.m | TOWNSQUARE MEDIA TYLER LICENSE, LLC | 
KAPN | 297 | A | FM | 107.3 MHz | LIC | CALDWELL | TX | US | BLH-20011210AAC | - | 57803 | 6. kW | 100.m | BRAZOS VALLEY COMMUNICATIONS, LTD. | 
KJAS | 297 | C3 | FM | 107.3 MHz | LIC | JASPER | TX | US | BLH-20040402AAN | - | 15921 | 8. kW | 100.m | JAMES M. LOUT DBA RAYBURN BROADCASTING, INC. | 
KAJE | 297 | C3 | FM | 107.3 MHz | LIC | INGLESIDE | TX | US | BMLH-20050203AEE | - | 5393 | 14. kW | 136.m | ICA RADIO, LTD. | 
KLFX | 297 | A | FM | 107.3 MHz | LIC | NOLANVILLE | TX | US | BLH-20071011ABH | - | 60090 | 1.35 kW | 167.m | CLEAR CHAN. B/CASTING LICENSES, INC.,AS DEBTOR IN POSSESSION | 
KQDR | 297 | A | FM | 107.3 MHz | LIC | SAVOY | TX | US | BLH-20101122AAZ | - | 170996 | 3.7 kW | 128.4m | PROPHECY RADIO GROUP, LLC | 
KSSL | 297 | C2 | FM | 107.3 MHz | LIC | POST | TX | US | BMLH-20110523AFB | - | 30104 | 22. kW | 228.m | CATHY J. WHITTEN | 
NEW | 297 | C3 | FM | 107.3 MHz | CP | JUNCTION | TX | US | BNPH-20151013AJB | - | 198753 | 13. kW | 140.m | MEKADDESH GROUP CORPORATION | 
KRNR | 297 | A | FM | 107.3 MHz | LIC | GOLDTHWAITE | TX | US | BLH-20171212ABL | - | 198798 | 3. kW | 128.5m | B+ BROADCASTING LLC | 
KJAS | 297 | C3 | FM | 107.3 MHz | CP | JASPER | TX | US | BPH-20180914AAE | - | 15921 | 5.6 kW | 156.m | JAMES M. LOUT DBA RAYBURN BROADCASTING, INC. | 
KZTO-LP | 297 | L1 | FL | 107.3 MHz | LIC | BURNET | TX | US | BLL-20140623AAU | - | 194185 | 0.064 kW | 38.m | JESUCRISTO LA ROCA VIVA | 
KDVE-LP | 297 | L1 | FL | 107.3 MHz | LIC | MOUNT PLEASANT | TX | US | BLL-20150722ADF | - | 197185 | 0.063 kW | 37.6m | JOHN H GUTIERRES EVANGELISTIC ASSOCIATION INC | 
KCVE-LP | 297 | L1 | FL | 107.3 MHz | CP | CONROE | TX | US | BNPL-20131113BEQ | - | 194037 | 0. kW | 0.m | CENTRO CRISTIANA DE VIDA ETERNA CONROE TEXAS | 
KDSH-LP | 297 | L1 | FL | 107.3 MHz | LIC | BORGER | TX | US | BLL-20171211AAU | - | 135261 | 0.052 kW | 42.m | LIVING RIVER MINISTRIES, INC. | 
K297CB | 297 | D | FX | 107.3 MHz | CP | PORT LAVACA | TX | US | BNPFT-20180508AAV | - | 202874 | 0.21 kW | 0.m | VICTORIA RADIOWORKS, LLC | 
KIYK | 297 | C2 | FM | 107.3 MHz | LIC | ST. GEORGE | UT | US | BLH-20130711AAX | - | 60457 | 2. kW | 568.4m | CCR-ST. GEORGE IV, LLC | 
K297AP | 297 | D | FX | 107.3 MHz | LIC | TREMONTON | UT | US | BLFT-20050114ACL | - | 146532 | 0.235 kW | 305.3m | FRANDSEN MEDIA COMPANY, LLC | 
K297BV | 297 | D | FX | 107.3 MHz | LIC | PRICE | UT | US | BLFT-20161027AAQ | - | 148255 | 0.06 kW | 0.m | BRANDT ELLIS PIERCE | 
WVIE | 297 | A | FM | 107.3 MHz | LIC | CHARLOTTE AMALIE | VI | US | BLH-20060914ABU | - | 14999 | 1.65 kW | 439.m | VIRGIN ISLANDS RADIO ENTERTAINMENT DETROIT, LLC | 
WXLZ-FM | 297 | A | FM | 107.3 MHz | LIC | LEBANON | VA | US | BLH-19940808KC | - | 74349 | 1. kW | 236.m | YEARY BROADCASTING, INC. | 
WBBT-FM | 297 | A | FM | 107.3 MHz | LIC | POWHATAN | VA | US | BMLED-20180102AAL | - | 31859 | 1.4 kW | 207.m | COMMONWEALTH PUBLIC BROADCASTING CORPORATION | 
W297BC | 297 | D | FX | 107.3 MHz | LIC | ROANOKE | VA | US | BLFT-20110817ADQ | - | 5146 | 0.125 kW | 219.m | MEL WHEELER, INC. | 
W297BH | 297 | D | FX | 107.3 MHz | LIC | SUFFOLK | VA | US | BLFT-20120131ACU | - | 155036 | 0.25 kW | 145.3m | LIBERTY UNIVERSITY, INC. | 
W297CF | 297 | D | FX | 107.3 MHz | CP | CHURCHVILLE | VA | US | BNPFT-20171201AGG | - | 201266 | 0.25 kW | 0.m | NEW LIFE MINISTRIES, INC. | 
KFFM | 297 | C | FM | 107.3 MHz | LIC | YAKIMA | WA | US | BLH-19990915AVQ | - | 49723 | 100. kW | 461.m | TOWNSQUARE MEDIA YAKIMA LICENSE, LLC | 
KANY | 297 | A | FM | 107.3 MHz | LIC | COSMOPOLIS | WA | US | BLH-20140502ABV | - | 166011 | 4.1 kW | 122.m | JODESHA BROADCASTING, INC. | 
KTNH-LP | 297 | L1 | FL | 107.3 MHz | LIC | WALLA WALLA | WA | US | BLL-20150728ACO | - | 197231 | 0.1 kW | 4.m | WALLA WALLA CATHOLIC RADIO | 
KWJZ-LP | 297 | L1 | FL | 107.3 MHz | LIC | HIGH ROCK | WA | US | BLL-20170201ADS | - | 134276 | 0.1 kW | 26.m | CONTINENTAL BROADCASTING | 
KBFG-LP | 297 | L1 | FL | 107.3 MHz | LIC | SEATTLE | WA | US | BLL-20171207AAQ | - | 193253 | 0.009 kW | 95.9m | FULCRUM COMMUNITY COMMUNICATIONS | 
KWJZ-LP | 297 | L1 | FL | 107.3 MHz | CP | HIGH ROCK | WA | US | BPL-20180213AAZ | - | 134276 | 0.1 kW | 30.m | CONTINENTAL BROADCASTING | 
K297BE | 297 | D | FX | 107.3 MHz | LIC | KENNEWICK | WA | US | BLFT-20120815AAB | - | 156733 | 0.05 kW | 102.6m | VINCENT SHIFLET | 
K297BD | 297 | D | FX | 107.3 MHz | LIC | GREENWATER | WA | US | BMLFT-20140814AAY | - | 91810 | 0.002 kW | 665.6m | CALVARY CHAPEL OF TWIN FALLS, INC. | 
K297BK | 297 | D | FX | 107.3 MHz | LIC | OLYMPIA | WA | US | BLFT-20160621AAD | - | 140308 | 0.013 kW | 0.m | THE UNIVERSITY OF WASHINGTON | 
K297BH | 297 | D | FX | 107.3 MHz | LIC | MOUNT VERNON | WA | US | BLFT-20170314AAN | - | 91872 | 0.007 kW | 0.m | CALVARY CHAPEL OF TWIN FALLS, INC. | 
K297BD | 297 | D | FX | 107.3 MHz | CP | GREENWATER | WA | US | BPFT-20170523ABE | - | 91810 | 0.006 kW | 0.m | CALVARY CHAPEL OF TWIN FALLS, INC. | 
K297CA | 297 | D | FX | 107.3 MHz | CP | LAKEWOOD | WA | US | BNPFT-20180418AGL | - | 202136 | 0.25 kW | 0.m | CLAY HUNTINGTON LEGACY L.L.C. | 
K297BZ | 297 | D | FX | 107.3 MHz | CP | ASOTIN | WA | US | BNPFT-20180418AEC | - | 202217 | 0.099 kW | 0.m | PACIFIC EMPIRE RADIO CORPORATION | 
WKAZ-FM | 297 | B | FM | 107.3 MHz | LIC | MIAMI | WV | US | BMLH-20060420ACP | - | 19535 | 23.5 kW | 206.m | WEST VIRGINIA RADIO CORPORATION OF CHARLESTON | 
W297AA | 297 | D | FX | 107.3 MHz | LIC | CLARKSBURG | WV | US | BLFT-20060926AHI | - | 71684 | 0.095 kW | 146.4m | WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY | 
WSJY | 297 | B | FM | 107.3 MHz | LIC | FORT ATKINSON | WI | US | BLH-19900817KC | - | 24442 | 26. kW | 206.m | NRG LICENSE SUB, LLC | 
WNXR | 297 | C3 | FM | 107.3 MHz | LIC | IRON RIVER | WI | US | BLH-19941118KC | - | 8611 | 21. kW | 110.m | HEARTLAND COMM. LICENSE, LLC | 
W297AK | 297 | D | FX | 107.3 MHz | LIC | WAUPACA | WI | US | BLFT-20070524ABK | - | 144858 | 0.027 kW | 68.4m | THE FAMILY RADIO NETWORK, INC. | 
W297AH | 297 | D | FX | 107.3 MHz | LIC | WAUTOMA | WI | US | BLFT-20081105AAA | - | 143483 | 0.08 kW | 31.8m | WRVM, INC. | 
W297BW | 297 | D | FX | 107.3 MHz | LIC | VIROQUA | WI | US | BLFT-20160824ABS | - | 148535 | 0.25 kW | 0.m | ROBINSON CORPORATION | 
W297BY | 297 | D | FX | 107.3 MHz | LIC | FRANKLIN | WI | US | BLFT-20170609AAP | - | 150179 | 0.25 kW | 0.m | MILWAUKEE RADIO ALLIANCE, LLC | 
W297CK | 297 | D | FX | 107.3 MHz | CP | SHEBOYGAN | WI | US | BNPFT-20171215AAX | - | 200508 | 0.25 kW | 0.m | RBH ENTERPRISES, INC. D/B/A YELLOW DOG BROADCASTING | 
W297CH | 297 | D | FX | 107.3 MHz | CP | DURAND | WI | US | BNPFT-20171204AEC | - | 201577 | 0.25 kW | 0.m | DURAND BROADCASTING | 
NEW | 297 | D | FX | 107.3 MHz | APP | AMERY | WI | US | BNPFT-20180126ACA | - | 202401 | 0.1 kW | 0.m | ZOE COMMUNICATIONS INC | 
W297CT | 297 | D | FX | 107.3 MHz | CP | LA CROSSE | WI | US | BNPFT-20180808AAM | - | 145081 | 0.25 kW | 0.m | SISTER GRACE, INC. | 
K297AV | 297 | D | FX | 107.3 MHz | LIC | CASPER | WY | US | BLFT-20151023AGK | - | 150119 | 0.25 kW | -12.m | DOUGLAS BROADCASTING, INC. | 
CKIKFM | 297 | C | FM | 107.3 MHz | OPER | CALGARY | AB | CA | --- | - | 96803 | 100. kW | 276.m | - | 
- | 297 | D | FX | 107.3 MHz | - | SURREY | BC | CA | --- | - | 94801 | 0.027 kW | 86.m | - | 
CBAF-FM-9 | 297 | A | FM | 107.3 MHz | USE | YARMOUTH | NS | CA | --- | - | 189653 | 2.9 kW | 146.m | - | 
NEW | 297 | B | FM | 107.3 MHz | OPER | TILLSONBURG | ON | CA | --- | - | 166711 | 15. kW | 164.m | - | 
CFIG-FM | 297 | D | FM | 107.3 MHz | VAC | SAULT STE. MARIE | ON | CA | --20120515CA1 | - | 190538 | 0.05 kW | 56.m | - | 
CITEFM | 297 | C1 | FM | 107.3 MHz | OPER | MONTREAL | QC | CA | --20070906ZZZ | - | 94351 | 43. kW | 297.m | - | 
XHFG-FM | 297 | C1 | FM | 107.3 MHz | OPER | TIJUANA | BN | MX | --20101019MX1 | - | 188806 | 20.6 kW | 296.3m | - | 
KASH-FM | 298 | C1 | FM | 107.5 MHz | LIC | ANCHORAGE | AK | US | BLH-20031208BVO | - | 12958 | 100. kW | 299.m | CAPSTAR TX, LLC, AS DEBTOR IN POSSESSION | 
WVFG | 298 | A | FM | 107.5 MHz | LIC | UNIONTOWN | AL | US | BLH-19950123KA | - | 30281 | 6. kW | 100.m | CHARLES E. JONES, JR. | 
W298BC | 298 | D | FX | 107.5 MHz | LIC | MONTGOMERY | AL | US | BLFT-20100125AAD | - | 150877 | 0.25 kW | 124.1m | ALLAN G. STROH | 
W298BG | 298 | D | FX | 107.5 MHz | LIC | ALBERTVILLE | AL | US | BLFT-20131024AIZ | - | 146074 | 0.25 kW | 252.8m | SAND MOUNTAIN BROADCASTING SERVICE, INC. | 
W263CI | 298 | D | FX | 107.5 MHz | CP | HUNTSVILLE | AL | US | BPFT-20160129AFL | - | 140190 | 0.25 kW | 0.m | SOUTHERN STONE COMMUNICATIONS, LLC | 
KSED | 298 | C0 | FM | 107.5 MHz | LIC | SEDONA | AZ | US | BLH-19940826KB | - | 55402 | 100. kW | 446.m | GRENAX BROADCASTING II, LLC | 
KHYT | 298 | C | FM | 107.5 MHz | LIC | TUCSON | AZ | US | BLH-199601116K | 79-58 | 56053 | 92. kW | 620.m | RADIO LICENSE HOLDING CBC, LLC | 
K298BU | 298 | D | FX | 107.5 MHz | LIC | PEACH SPRINGS | AZ | US | BLFT-20170110AAZ | - | 156403 | 0.05 kW | 0.m | AIRCRAFT STORAGE SOLUTIONS, LLC. | 
K298BS | 298 | D | FX | 107.5 MHz | LIC | LAKE HAVASU CITY | AZ | US | BLFT-20170119ABI | - | 157424 | 0.05 kW | 0.m | AIRCRAFT STORAGE SOLUTIONS, LLC. | 
K298BZ | 298 | D | FX | 107.5 MHz | LIC | SIERRA VISTA | AZ | US | BLFT-20170406ABD | - | 140120 | 0.05 kW | -39.7m | GOOD MUSIC, INC | 
K298BS | 298 | D | FX | 107.5 MHz | CP | LAKE HAVASU CITY | AZ | US | BPFT-20170524AAB | - | 157424 | 0.099 kW | 0.m | AIRCRAFT STORAGE SOLUTIONS, LLC. | 
K298CK | 298 | D | FX | 107.5 MHz | LIC | PHOENIX | AZ | US | BLFT-20170721ABB | - | 149325 | 0.25 kW | 0.m | MOUNTAIN COMMUNITY TRANSLATORS, LLC | 
KKTZ | 298 | C0 | FM | 107.5 MHz | LIC | MOUNTAIN HOME | AR | US | BLH-20040618AAF | - | 39532 | 100. kW | 310.m | MAC PARTNERS | 
K298AV | 298 | D | FX | 107.5 MHz | LIC | JONESBORO | AR | US | BMLFT-20140205AAJ | - | 149862 | 0.25 kW | 130.6m | SAGA COMMUNICATIONS OF ARKANSAS, LLC | 
K298CV | 298 | D | FX | 107.5 MHz | CP | FAYETTEVILLE | AR | US | BNPFT-20180426AAX | - | 202672 | 0.099 kW | 0.m | CUMULUS LICENSING LLC | 
NEW | 298 | D | FX | 107.5 MHz | APP | TEXARKANA | AR | US | BNPFT-20180129ACH | - | 202279 | 0.25 kW | 0.m | TOWNSQUARE MEDIA TEXARKANA LICENSE, LLC | 
KQPT | 298 | B | FM | 107.5 MHz | LIC | COLUSA | CA | US | BLH-19860925KB | 82-397 | 51638 | 28. kW | 193.m | MAPLETON LICENSE OF CHICO, LLC | 
KLVE | 298 | B | FM | 107.5 MHz | LIC | LOS ANGELES | CA | US | BMLH-19950612KB | - | 35086 | 29.5 kW | 914.m | UNIVISION RADIO STATIONS GROUP, INC. | 
KPIG-FM | 298 | A | FM | 107.5 MHz | LIC | FREEDOM | CA | US | BLH-20000821ABS | 86-227 | 54745 | 5.4 kW | 103.m | MAPLETON LICENSE OF MONTEREY, LLC | 
KOND | 298 | B | FM | 107.5 MHz | LIC | HANFORD | CA | US | BLH-20050812ABY | - | 26266 | 24.6 kW | 215.m | UNIVISION RADIO STATIONS GROUP, INC. | 
